z_daughter,a_daughter,element_daughter,z_parent,z_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
34,81,Se,92,235,U,0,0.0019749,0.000096772,0.0020033,0.00050683,0.0052124,0.00083408,2024-08-21
34,81,Se,92,235,U,1,0.00012468,0.000020123,0.00012805,0.000038285,0.0012803,0.00036073,2024-08-21
34,82,Se,92,235,U,0,0.0032795,0.00012134,0.0037963,0.00099463,0.007458,0.0011276,2024-08-21
34,83,Se,92,235,U,0,0.0029956,0.00022141,0.0030575,0.00029137,0.0062375,0.00086707,2024-08-21
34,83,Se,92,235,U,1,0.0025328,0.0002054,0.0027407,0.00025141,0.0030502,0.00053562,2024-08-21
34,84,Se,92,235,U,0,0.0098771,0.00018787,0.010229,0.00061452,0.0098125,0.0021095,2024-08-21
34,85,Se,92,235,U,0,0.010845,0.00020989,0.010044,0.00043614,0.0059768,0.0016344,2024-08-21
34,86,Se,92,235,U,0,0.012568,0.00060684,0.010545,0.0010768,0.0049621,0.0016143,2024-08-21
34,87,Se,92,235,U,0,0.0072208,0.0012677,0.0055175,0.0012236,0.0019241,0.00069232,2024-08-21
34,88,Se,92,235,U,0,0.0034036,0.00098771,0.0023601,0.00074028,0.0010871,0.00042108,2024-08-21
34,89,Se,92,235,U,0,0.00068817,0.00024587,0.00040647,0.00014445,0.00020772,0.000073655,2024-08-21
34,90,Se,92,235,U,0,0.00010278,0.000038823,0.00005128,0.000019003,0.000050802,0.000018556,2024-08-21
34,91,Se,92,235,U,0,0.0000068624,0.0000024793,0.0000027978,0.0000010121,0.0000048784,0.0000017704,2024-08-21
34,92,Se,92,235,U,0,0.00000032691,0.00000011445,0.00000010424,0.000000037642,0.00000061586,0.00000025327,2024-08-21
34,93,Se,92,235,U,0,0.0000000060408,0.0000000021508,0.0000000015399,0.0000000005645,0.000000027565,0.000000010771,2024-08-21
34,94,Se,92,235,U,0,0.000000000090281,0.000000000033579,0.000000000020123,0.0000000000072262,0.0000000017176,0.00000000077313,2024-08-21
